-2.014594375579795427e-01,-2.797151527868598289e-02,-2.594147814415777020e-01
-2.014594375579795427e-01,-3.057787141556414512e-02,-2.506201917211898222e-01
-2.014594375579795427e-01,-3.839693982619724749e-02,-2.638120763017716697e-01
-2.014594375579795427e-01,-4.882236437370805759e-02,-2.726066660221595495e-01
-2.014594375579795427e-01,-5.403507664746391714e-02,-2.682093711619655263e-01
