-2.014594375579795427e-01,2.795785088728892642e-01,-2.066472431192503678e-01
-2.014594375579795427e-01,2.665467281885002815e-01,-2.154418328396382198e-01
-2.014594375579795427e-01,2.561213036409894506e-01,-2.286337174202200950e-01
-2.014594375579795427e-01,2.561213036409894506e-01,-2.154418328396382198e-01
-2.014594375579795427e-01,2.326640984090896924e-01,-2.242364225600260719e-01
